Tools,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479246,1497.643,1,OK,62.0675004,-39.7818468,144.5932421,26.6,-100.22,-9.305,0.0932904,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479254,1497.668,1,OK,62.2789876,-38.8890475,144.3271941,26.676,-100.232,-9.34,0.086997,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479262,1497.693,1,OK,62.6633726,-38.0902415,143.441315,26.566,-100.164,-9.35,0.1086257,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479270,1497.718,1,OK,62.1423534,-37.8717357,143.7312026,26.583,-100.182,-9.253,0.0914793,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479278,1497.743,1,OK,61.3874625,-38.1170968,145.2093159,26.599,-100.238,-9.333,0.0968762,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479286,1497.768,1,OK,61.2847625,-38.0265732,145.8324098,26.575,-100.208,-9.246,0.1040311,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479294,1497.793,1,OK,62.1482994,-37.5178388,145.1793726,26.608,-100.186,-9.328,0.0997574,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479302,1497.818,1,OK,63.2841261,-36.7725165,144.4091863,26.58,-100.189,-9.393,0.1023781,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479310,1497.843,1,OK,64.2198589,-36.078125,143.7635539,26.505,-100.241,-9.231,0.1052907,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479318,1497.868,1,OK,65.3052781,-35.1118452,142.5240269,26.616,-100.13,-9.508,0.106727,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479326,1497.893,1,OK,64.6756833,-35.0364553,143.2363092,26.599,-100.22,-9.343,0.0882055,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479334,1497.918,1,OK,64.2236988,-34.8779428,144.1374493,26.6,-100.25,-9.363,0.0963187,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479342,1497.943,1,OK,63.5897312,-34.5458538,145.1469291,26.62,-100.268,-9.273,0.086684,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479350,1497.968,1,OK,63.8724163,-33.7806499,144.9883158,26.197,-100.003,-9.308,0.0896881,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479358,1497.993,1,OK,64.6995498,-32.62208,144.5210866,26.288,-100.033,-9.371,0.1201901,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479366,1498.018,1,OK,64.1357902,-32.5221028,144.0459973,26.473,-100.174,-9.315,0.0715436,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479374,1498.043,1,OK,63.9246365,-32.0180459,143.2437493,26.523,-100.203,-9.39,0.0834471,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479382,1498.068,1,OK,64.4553933,-31.1894857,142.0480006,26.596,-100.203,-9.47,0.0921096,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479390,1498.093,1,OK,64.9524304,-30.5943549,141.1507817,26.696,-100.262,-9.477,0.083781,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479398,1498.118,1,OK,65.2788187,-30.2817717,140.5709612,26.813,-100.318,-9.451,0.068114,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479406,1498.143,1,OK,65.7004182,-29.8935899,140.3376763,26.774,-100.333,-9.419,0.0854834,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479414,1498.168,1,OK,65.5201985,-29.974321,140.4846014,26.684,-100.25,-9.474,0.0957684,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479422,1498.193,1,OK,63.3290835,-31.3585761,141.5169122,26.561,-100.097,-9.474,0.1041466,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479430,1498.218,1,OK,53.4164065,-37.194587,147.201765,26.367,-99.992,-9.748,0.1236433,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479446,1498.268,1,OK,42.7406896,-40.5458993,154.1197899,26.465,-100,-9.635,0.1525362,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479454,1498.293,1,OK,44.6779987,-40.1393085,152.6981562,26.687,-100.188,-9.361,0.0959466,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479462,1498.318,1,OK,48.4241832,-39.5095495,150.1881948,26.611,-100.112,-9.497,0.1229033,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479470,1498.343,1,OK,49.4126364,-39.7844672,149.5814978,26.761,-100.238,-9.442,0.093727,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479478,1498.368,1,OK,49.3623166,-39.9573138,149.8608114,26.787,-100.253,-9.341,0.1036726,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479486,1498.393,1,OK,49.3745081,-39.8996864,149.8906649,26.831,-100.27,-9.387,0.1032045,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479494,1498.418,1,OK,49.2728701,-39.692338,149.9028198,26.847,-100.267,-9.447,0.1056639,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479502,1498.443,1,OK,48.728081,-39.3857532,150.1336265,26.878,-100.25,-9.452,0.1009906,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479510,1498.468,1,OK,47.9896459,-39.0630378,150.5239248,26.778,-100.219,-9.388,0.1064436,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479518,1498.493,1,OK,47.3063566,-39.1136476,150.772096,26.674,-100.176,-9.38,0.1103276,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479526,1498.518,1,OK,46.7244621,-39.6003469,150.861847,26.652,-100.17,-9.439,0.1030371,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479534,1498.543,1,OK,46.6836202,-39.7297519,150.7869001,26.595,-100.145,-9.48,0.1074943,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479542,1498.568,1,OK,46.5955568,-39.5039186,150.9116204,26.607,-100.139,-9.474,0.1093147,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479550,1498.593,1,OK,46.3155848,-39.377466,151.2609251,26.642,-100.187,-9.388,0.0981485,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479558,1498.618,1,OK,46.5060332,-39.4846022,151.3188392,26.703,-100.239,-9.409,0.1105119,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479566,1498.643,1,OK,46.4277501,-39.7806997,151.4794719,26.836,-100.287,-9.407,0.1089144,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479574,1498.668,1,OK,46.4026871,-39.7431941,151.5716777,26.933,-100.293,-9.401,0.1106895,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479582,1498.693,1,OK,47.000538,-39.3568687,151.2899704,26.7,-99.703,-9.942,0.1287744,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479590,1498.718,1,OK,46.9068557,-39.1951082,151.4832921,26.558,-99.697,-10.11,0.1381797,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479598,1498.743,1,OK,46.6040911,-38.6030469,151.7919389,27.078,-100.347,-9.367,0.1102796,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479606,1498.768,1,OK,46.8554887,-38.1494478,151.7232115,27.05,-100.345,-9.35,0.1144706,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479614,1498.793,1,OK,46.938372,-37.8803083,151.6686853,27.014,-100.337,-9.362,0.1027709,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479622,1498.818,1,OK,46.9864764,-37.6706538,151.7263605,26.961,-100.33,-9.323,0.1131137,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479630,1498.843,1,OK,46.8918208,-37.813454,151.7730107,26.99,-100.346,-9.316,0.1074203,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479638,1498.868,1,OK,46.8972825,-38.0239727,151.8148715,26.942,-100.346,-9.347,0.1088096,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479646,1498.893,1,OK,46.836671,-37.9559968,151.8918969,26.899,-100.327,-9.346,0.1090797,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479654,1498.918,1,OK,46.9867258,-37.5958031,151.8121598,26.876,-100.308,-9.372,0.1060212,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479662,1498.943,1,OK,47.1551198,-37.6031987,151.7361485,26.492,-99.856,-10.063,0.1189293,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479670,1498.968,1,OK,47.2715297,-37.5172989,151.6985114,26.561,-99.834,-9.953,0.1224436,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479678,1498.993,1,OK,47.3051214,-37.7364117,151.5230698,26.828,-99.854,-9.725,0.1070052,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479686,1499.018,1,OK,47.2381592,-37.7180414,151.4747785,26.749,-100.245,-9.379,0.1073074,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479694,1499.043,1,OK,47.3090989,-37.662385,151.4538559,26.75,-100.246,-9.382,0.1075195,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479702,1499.068,1,OK,47.2722588,-37.606357,151.3900613,26.842,-99.98,-9.653,0.0917768,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479710,1499.093,1,OK,47.3641188,-37.7403989,151.2318061,27.002,-99.987,-9.526,0.0909716,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479718,1499.118,1,OK,47.5211005,-37.8241938,151.067762,27.126,-99.982,-9.426,0.0939355,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479726,1499.143,1,OK,47.6712458,-37.6862633,151.0267267,27.054,-99.973,-9.499,0.0897955,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479734,1499.168,1,OK,47.7758665,-37.5133872,151.0421027,26.946,-99.973,-9.635,0.0862323,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479742,1499.193,1,OK,47.9018822,-37.407158,151.0420061,26.84,-99.956,-9.702,0.0905913,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479750,1499.218,1,OK,48.001189,-37.3064683,151.0350581,26.769,-99.943,-9.742,0.094864,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479758,1499.243,1,OK,48.0583041,-37.1664916,151.0216926,26.716,-99.96,-9.778,0.0954251,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479766,1499.268,1,OK,48.0584699,-37.0536418,151.0085359,26.709,-99.979,-9.798,0.0926419,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479774,1499.293,1,OK,48.2000682,-37.1616552,150.9394662,26.744,-100.237,-9.373,0.1090249,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479782,1499.318,1,OK,48.2219202,-37.1601208,150.9111631,26.742,-100.244,-9.371,0.108576,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479790,1499.343,1,OK,48.2490181,-37.1275347,150.8708304,26.735,-100.25,-9.366,0.1076363,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479798,1499.368,1,OK,48.2298707,-37.0805829,150.8630099,26.735,-100.25,-9.369,0.1063279,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479806,1499.393,1,OK,48.2110065,-37.0550236,150.8566264,26.739,-100.244,-9.366,0.1063685,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479814,1499.418,1,OK,47.9877136,-37.3232887,150.6145796,27.079,-100.069,-9.407,0.0835348,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479822,1499.443,1,OK,48.0583163,-37.3701851,150.5723377,27.116,-100.05,-9.408,0.0849213,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479830,1499.468,1,OK,48.1744269,-37.2685502,150.6038883,27.004,-100.005,-9.498,0.08652,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479838,1499.493,1,OK,48.2892279,-37.1034105,150.6870036,26.737,-100.247,-9.353,0.1036524,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479846,1499.518,1,OK,48.3336587,-37.094273,150.671298,26.723,-100.241,-9.337,0.1070787,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479854,1499.543,1,OK,48.3532369,-37.1122691,150.6413223,26.72,-100.247,-9.34,0.1056054,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479862,1499.568,1,OK,48.3658993,-37.1150932,150.6181144,26.73,-100.251,-9.357,0.102904,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479870,1499.593,1,OK,48.3729608,-37.0949268,150.611143,26.736,-100.25,-9.372,0.1023624,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479878,1499.618,1,OK,48.3963626,-37.0699731,150.6091897,26.734,-100.248,-9.377,0.1028942,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479886,1499.643,1,OK,48.4114212,-37.0322056,150.6137419,26.73,-100.249,-9.376,0.1030534,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479894,1499.668,1,OK,48.4156671,-36.9867606,150.6329116,26.733,-100.252,-9.378,0.1016859,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479902,1499.693,1,OK,48.4302444,-36.9216178,150.6509834,26.731,-100.251,-9.38,0.1016319,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479910,1499.718,1,OK,48.4382584,-36.8642682,150.6744424,26.731,-100.246,-9.377,0.1025538,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479918,1499.743,1,OK,48.4639431,-36.8232769,150.6892169,26.727,-100.248,-9.372,0.103712,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479926,1499.768,1,OK,48.4994277,-36.7892013,150.68192,26.723,-100.254,-9.364,0.1042596,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479934,1499.793,1,OK,48.5414384,-36.7481137,150.6678863,26.717,-100.248,-9.363,0.1045949,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479942,1499.818,1,OK,48.5820069,-36.7209893,150.6522078,26.712,-100.244,-9.357,0.1041607,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479950,1499.843,1,OK,48.6201018,-36.7157497,150.6350326,26.71,-100.242,-9.354,0.1038694,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479958,1499.868,1,OK,48.6435726,-36.7174588,150.6182919,26.71,-100.246,-9.346,0.1028562,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479966,1499.893,1,OK,48.6742962,-36.7113144,150.6023136,26.709,-100.25,-9.343,0.1038188,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479974,1499.918,1,OK,48.7007294,-36.7064754,150.5866629,26.704,-100.246,-9.344,0.1055161,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479982,1499.943,1,OK,48.7027521,-36.7150827,150.5739466,26.706,-100.246,-9.345,0.106226,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479990,1499.968,1,OK,48.7062294,-36.7193219,150.5633069,26.71,-100.249,-9.352,0.1073064,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479998,1499.993,1,OK,48.7166128,-36.7223396,150.5392972,26.708,-100.248,-9.349,0.1078565,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,480006,1500.018,1,OK,48.7170462,-36.7284664,150.5236312,26.707,-100.245,-9.358,0.1075906,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,480014,1500.043,1,OK,48.6994658,-36.731065,150.515707,26.711,-100.251,-9.366,0.1073836,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,480022,1500.068,1,OK,48.6679207,-36.7112476,150.5127043,26.715,-100.253,-9.373,0.1084595,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,480030,1500.093,1,OK,48.626209,-36.6830869,150.5217586,26.72,-100.253,-9.379,0.1074923,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,480038,1500.118,1,OK,48.6084689,-36.6483631,150.522247,26.726,-100.249,-9.38,0.1075832,0
